"listing_id","built_area","used_area"
"285300","535.0",""
"288141","0.0","312.0"
"294608","450.0",""
"302895","455.0","0.0"
"287604","607.0",""
"782922","0.0","825.0"
"280211","330.0","330.0"
"294872","330.0",""
"280218","300.0","252.0"
"363193","0.0","258.0"
"280227","270.0","270.0"
"287564","270.0",""
"287564","270.0",""
"353599","0.0","270.0"
"358271","0.0","270.0"
"987663","0.0","324.0"
"298893","150.0",""
"318801","150.0","0.0"
"302248","410.0","330.0"
"280275","390.0","390.0"
"280281","600.0","0.0"
"280281","600.0","0.0"
"292984","600.0","0.0"
"292984","600.0","0.0"
"348671","0.0","0.0"
"348671","0.0","0.0"
"1047837","250.0","0.0"
"343158","190.0","190.0"
"294018","550.0","400.0"
"280361","1270.0","680.0"
"283799","227.0","0.0"
"283799","227.0","0.0"
"287483","182.0",""
"288209","0.0","308.0"
"289756","227.0","182.0"
"292366","136.0","136.0"
"292369","150.0","125.0"
"294951","550.0",""
"297076","0.0","135.0"
"297076","0.0","135.0"
"317603","135.0",""
"334985","160.0","0.0"
"334985","160.0","0.0"
"340080","135.0","135.0"
"341822","280.0","280.0"
"286260","750.0","0.0"
"293728","300.0","300.0"
"298413","300.0",""
"298413","300.0",""
"298413","300.0",""
"318869","300.0","0.0"
"318869","300.0","0.0"
"281565","850.0","850.0"
"288088","1000.0",""
"288088","1000.0",""
"288088","1000.0",""
"281571","214.0","214.0"
"281573","696.0","696.0"
"288139","696.0",""
"288139","696.0",""
"293651","697.0","600.0"
"293651","697.0","600.0"
"294163","696.0",""
"332701","680.0","0.0"
"348103","0.0","600.0"
"302354","2155.0","0.0"
"302451","2155.0","0.0"
"281578","1450.0","1450.0"
"281578","1450.0","1450.0"
"288038","1700.0",""
"288038","1700.0",""
"288038","1700.0",""
"281582","2496.0","0.0"
"288052","2496.0",""
"296543","0.0","3245.0"
"355844","0.0","2496.0"
"290395","950.0","0.0"
"363135","0.0","450.0"
"281593","590.0","0.0"
"287895","0.0",""
"301957","1100.0","800.0"
"293298","1650.0","0.0"
"345782","2400.0","1400.0"
"345782","2400.0","1400.0"
"348082","0.0","0.0"
"365205","1100.0","0.0"
"357473","1500.0","0.0"
"279442","1260.0","1260.0"
"288466","0.0","0.0"
"306961","1234.0","0.0"
"281899","1030.0","0.0"
"374526","1000.0","0.0"
"296339","244.0",""
"308406","0.0","450.0"
"282035","930.0","0.0"
"288063","964.0",""
"296626","0.0","715.0"
"379897","340.0","0.0"
"379897","340.0","0.0"
"379897","340.0","0.0"
"279796","900.0","0.0"
"282061","908.0","0.0"
"287742","908.0",""
"296766","0.0","900.0"
"375678","900.0","0.0"
"382913","0.0","0.0"
"389513","0.0","0.0"
"279502","1800.0","1800.0"
"282079","1500.0","0.0"
"282079","1500.0","0.0"
"279903","400.0","400.0"
"279903","400.0","400.0"
"279903","400.0","400.0"
"282106","398.0","0.0"
"282106","398.0","0.0"
"282106","398.0","0.0"
"287891","400.0",""
"287891","400.0",""
"287891","400.0",""
"292593","429.0","325.0"
"296796","0.0","400.0"
"296796","0.0","400.0"
"296796","0.0","400.0"
"348456","0.0","325.0"
"282155","171.0","0.0"
"282280","486.0","0.0"
"284999","486.0",""
"296658","0.0","630.0"
"389880","0.0","486.0"
"289215","355.0","355.0"
"282321","700.0","0.0"
"323329","700.0","0.0"
"282364","330.0","0.0"
"302741","330.0","0.0"
"282401","423.0","0.0"
"285024","602.0",""
"285024","602.0",""
"288918","0.0","603.0"
"288918","0.0","603.0"
"290466","602.0","0.0"
"294001","603.0","0.0"
"302822","850.0","0.0"
"330680","424.0","424.0"
"345498","602.0","0.0"
"345508","602.0","0.0"
"348445","0.0","0.0"
"359805","0.0","720.0"
"378379","0.0","600.0"
"384692","423.0","0.0"
"788420","603.0","0.0"
"279952","630.0","630.0"
"296729","0.0","750.0"
"296729","0.0","750.0"
"302305","612.0","612.0"
"323553","630.0","0.0"
"373054","630.0","0.0"
"279328","1000.0","1000.0"
"279328","1000.0","1000.0"
"279328","1000.0","1000.0"
"279328","1000.0","1000.0"
"282471","1296.0",""
"287959","1296.0",""
"287959","1296.0",""
"370155","1296.0","0.0"
"370155","1296.0","0.0"
"370155","1296.0","0.0"
"814431","1000.0","0.0"
"814431","1000.0","0.0"
"293542","442.0","331.0"
"302346","442.0","331.0"
"331011","0.0","520.0"
"375014","3000.0","0.0"
"375047","3000.0","0.0"
"292671","997.0","0.0"
"282706","280.0","0.0"
"281572","1268.0","1068.0"
"281572","1268.0","1068.0"
"282730","1316.0","0.0"
"290420","1316.0","0.0"
"330161","1316.0","0.0"
"330161","1316.0","0.0"
"330448","1090.0","0.0"
"330451","1090.0","0.0"
"336260","1316.0","0.0"
"352765","0.0","1361.0"
"352765","0.0","1361.0"
"384804","1316.0","0.0"
"282780","400.0","0.0"
"282780","400.0","0.0"
"282780","400.0","0.0"
"297015","605.0","605.0"
"300893","320.0","320.0"
"316875","650.0","0.0"
"356412","0.0","800.0"
"376135","0.0","800.0"
"378746","605.0","0.0"
"279504","750.0","680.0"
"282788","450.0","0.0"
"290312","450.0","0.0"
"304888","450.0","0.0"
"282790","330.0","0.0"
"282895","350.0","0.0"
"282895","350.0","0.0"
"282895","350.0","0.0"
"301944","0.0","320.0"
"301944","0.0","320.0"
"378475","0.0","350.0"
"378475","0.0","350.0"
"282903","183.0","0.0"
"285112","800.0",""
"326636","777.0",""
"329336","800.0","0.0"
"377374","800.0","0.0"
"282954","928.0","0.0"
"288323","0.0","928.0"
"283000","325.0",""
"283006","454.0","0.0"
"285952","454.0",""
"290505","440.0","0.0"
"294576","450.0",""
"342981","454.0","454.0"
"378515","0.0","440.0"
"279735","229.0","229.0"
"283043","229.0","0.0"
"288554","0.0","213.47"
"294265","229.0",""
"332963","230.0","230.0"
"1042497","0.0","213.0"
"283058","624.0","0.0"
"293188","300.0","210.0"
"292784","222.0","206.0"
"296807","300.0","300.0"
"329241","206.0","0.0"
"296625","650.0","650.0"
"290373","823.0",""
"302225","1145.0","823.0"
"302225","1145.0","823.0"
"283141","723.0","0.0"
"296630","0.0","720.0"
"283143","500.0","0.0"
"283146","460.0","0.0"
"283146","460.0","0.0"
"287839","354.0",""
"287839","354.0",""
"288891","0.0","500.0"
"288891","0.0","500.0"
"288891","0.0","500.0"
"293552","431.0","354.0"
"296969","431.0","431.0"
"300628","460.0",""
"318409","460.0",""
"327714","431.0","354.0"
"327714","431.0","354.0"
"327714","431.0","354.0"
"355929","0.0","460.0"
"384709","380.0","0.0"
"279286","",""
"283162","2847.0","0.0"
"285829","2847.0","0.0"
"316953","2847.0","0.0"
"388501","3000.0","0.0"
"283175","268.0","0.0"
"283503","286.0","0.0"
"283503","286.0","0.0"
"283503","286.0","0.0"
"283503","286.0","0.0"
"308761","0.0","450.0"
"308976","0.0","380.0"
"308976","0.0","380.0"
"384683","375.0","0.0"
"283670","224.0","224.0"
"297709","180.0",""
"320139","180.0","0.0"
"328292","0.0","0.0"
"336872","220.0","220.0"
"384597","292.0","0.0"
"296008","522.0","348.0"
"323572","430.0","0.0"
"379866","430.0","0.0"
"283702","406.0","406.0"
"286025","465.0","0.0"
"326215","535.0","535.0"
"348433","0.0","535.0"
"283756","525.0","525.0"
"283756","525.0","525.0"
"288168","0.0","525.0"
"288168","0.0","525.0"
"283770","306.0","0.0"
"298820","348.0",""
"318660","348.0",""
"356702","0.0","330.0"
"388338","0.0","350.0"
"388338","0.0","350.0"
"280005","280.0","180.0"
"281771","220.0","0.0"
"283571","220.0","0.0"
"285141","260.0",""
"337110","220.0","220.0"
"281969","308.0","0.0"
"281969","308.0","0.0"
"287679","410.0",""
"287679","410.0",""
"296911","0.0","500.0"
"296911","0.0","500.0"
"302598","310.0","0.0"
"323535","500.0","0.0"
"323535","500.0","0.0"
"329517","420.0","420.0"
"384648","410.0","0.0"
"296768","490.0","490.0"
"317455","320.0","320.0"
"336931","270.0","270.0"
"343076","278.0","278.0"
"1002966","240.0","0.0"
"279639","376.0","270.0"
"294288","1580.0",""
"298851","567.0",""
"318362","567.0","0.0"
"288752","260.0","0.0"
"304662","260.0",""
"304662","260.0",""
"492937","0.0","0.0"
"492937","0.0","0.0"
"282152","620.0","0.0"
"282244","400.0","0.0"
"296986","0.0","370.0"
"308473","0.0","0.0"
"311302","368.0",""
"333014","400.0","340.0"
"289190","0.0","500.0"
"294182","380.0",""
"294182","380.0",""
"294182","380.0",""
"308931","0.0","450.0"
"333023","550.0","0.0"
"280040","450.0","450.0"
"282395","420.0","0.0"
"282395","420.0","0.0"
"288216","0.0","420.0"
"288216","0.0","420.0"
"289586","300.0",""
"289586","300.0",""
"289586","300.0",""
"289846","450.0",""
"296873","0.0","420.0"
"296873","0.0","420.0"
"297461","350.0",""
"297461","350.0",""
"301054","420.0","0.0"
"331001","0.0","0.0"
"340083","400.0","400.0"
"396870","430.0","430.0"
"282457","261.0","0.0"
"282548","391.0","0.0"
"289107","336.0","336.0"
"299009","336.0",""
"318658","336.0","0.0"
"343027","336.0","336.0"
"302968","396.0","0.0"
"332289","450.0","0.0"
"332908","770.0","450.0"
"282704","350.0","0.0"
"296264","324.0",""
"328679","409.0","409.0"
"282808","300.0",""
"282808","300.0",""
"282808","300.0",""
"282808","300.0",""
"738721","262.0","0.0"
"738721","262.0","0.0"
"282837","508.0","0.0"
"359777","0.0","569.0"
"293167","693.0","500.0"
"293167","693.0","500.0"
"306302","632.0","0.0"
"329516","632.0","512.0"
"337118","632.0","632.0"
"337118","632.0","632.0"
"344358","0.0","512.0"
"348245","0.0","500.0"
"348245","0.0","500.0"
"348245","0.0","500.0"
"283008","420.0","0.0"
"302676","558.0","358.0"
"302676","558.0","358.0"
"317439","500.0","500.0"
"317439","500.0","500.0"
"317439","500.0","500.0"
"283015","286.0","0.0"
"300106","286.0","0.0"
"300979","280.0",""
"340205","285.0","285.0"
"283794","700.0","0.0"
"290503","600.0","0.0"
"326166","700.0",""
"328538","0.0","600.0"
"355866","0.0","600.0"
"283678","365.0","252.0"
"283678","365.0","252.0"
"287455","435.0",""
"293170","435.0","306.0"
"333047","430.0","307.0"
"348768","0.0","306.0"
"348768","0.0","306.0"
"283080","498.0","0.0"
"283080","498.0","0.0"
"283080","498.0","0.0"
"292695","600.0","499.0"
"292695","600.0","499.0"
"301182","0.0","500.0"
"301182","0.0","500.0"
"285073","390.0",""
"282639","550.0","0.0"
"290234","411.0","0.0"
"296864","0.0","550.0"
"360004","550.0","550.0"
"300990","360.0",""
"330950","0.0","400.0"
"308249","0.0","300.0"
"283619","242.0","0.0"
"290376","350.0","0.0"
"307011","350.0","0.0"
"316203","0.0","300.0"
"334973","408.0","0.0"
"1126450","0.0","350.0"
"281617","990.0","0.0"
"281617","990.0","0.0"
"281617","990.0","0.0"
"281617","990.0","0.0"
"282880","990.0","0.0"
"282880","990.0","0.0"
"296131","990.0",""
"296581","0.0","1300.0"
"296581","0.0","1300.0"
"361923","990.0","0.0"
"361923","990.0","0.0"
"316637","420.0",""
"296572","0.0","2500.0"
"288000","1200.0",""
"359758","0.0","1200.0"
"285865","870.0","0.0"
"279411","1130.0","1130.0"
"282759","1131.0","0.0"
"288057","1131.0",""
"288564","1228.71","0.0"
"294190","1228.0",""
"302353","1130.0","1000.0"
"337168","1000.0","1000.0"
"282975","500.0","0.0"
"337089","460.0","460.0"
"294582","780.0",""
"304576","529.0","0.0"
"302721","193.0","0.0"
"304884","0.0",""
"308805","300.0","300.0"
"323353","480.0","0.0"
"335202","450.0","0.0"
"335202","450.0","0.0"
"286079","230.0","0.0"
"333032","482.0","0.0"
"289576","700.0","0.0"
"327740","700.0","0.0"
"327794","585.0","0.0"
"327794","585.0","0.0"
"328027","700.0",""
"328235","700.0","700.0"
"328235","700.0","700.0"
"329558","700.0","0.0"
"329558","700.0","0.0"
"329558","700.0","0.0"
"296569","450.0","450.0"
"286024","500.0","0.0"
"293431","602.0","537.0"
"285968","350.0","0.0"
"285968","350.0","0.0"
"287908","450.0",""
"294674","450.0","0.0"
"302176","430.0","330.0"
"302176","430.0","330.0"
"302176","430.0","330.0"
"327693","392.0","314.0"
"327693","392.0","314.0"
"328229","400.0","0.0"
"328229","400.0","0.0"
"331582","350.0","400.0"
"339728","390.0","0.0"
"348418","0.0","400.0"
"538698","0.0","315.0"
"286174","655.0","0.0"
"294459","655.0",""
"298984","655.0",""
"302279","655.0","485.0"
"304370","475.0",""
"308653","0.0","280.0"
"318667","655.0","0.0"
"336799","280.0","280.0"
"336799","280.0","280.0"
"287487","336.0",""
"287548","700.0",""
"287548","700.0",""
"327566","700.0",""
"327566","700.0",""
"327593","294.0","0.0"
"327593","294.0","0.0"
"352807","0.0","700.0"
"352807","0.0","700.0"
"353697","0.0","700.0"
"370577","500.0","0.0"
"372155","0.0","0.0"
"372192","300.0","0.0"
"405606","0.0","500.0"
"406972","294.0","258.72"
"285039","450.0",""
"304445","0.0",""
"390662","0.0","450.0"
"285294","400.0",""
"287551","450.0",""
"381286","0.0","500.0"
"343065","700.0","700.0"
"292548","450.0","445.0"
"287672","700.0",""
"369258","300.0","220.0"
"380196","170.0","0.0"
"383421","0.0","250.0"
"383421","0.0","250.0"
"287696","450.0",""
"287731","345.0",""
"375363","345.0","250.0"
"375363","345.0","250.0"
"375369","0.0","250.0"
"375369","0.0","250.0"
"287738","420.0",""
"287773","830.0",""
"293902","350.0","300.0"
"302772","500.0","0.0"
"305244","0.0",""
"305244","0.0",""
"337144","378.0","378.0"
"348444","0.0","300.0"
"359018","0.0","485.0"
"287851","370.0",""
"292857","500.0","450.0"
"292857","500.0","450.0"
"348228","0.0","450.0"
"348228","0.0","450.0"
"279943","780.0","350.0"
"287857","715.0",""
"288877","0.0","730.0"
"359806","0.0","700.0"
"342901","738.0","738.0"
"363108","0.0","700.0"
"363108","0.0","700.0"
"293810","1340.0","0.0"
"293810","1340.0","0.0"
"289590","264.0",""
"289590","264.0",""
"327601","260.0","0.0"
"376129","0.0","0.0"
"376129","0.0","0.0"
"288031","700.0",""
"288031","700.0",""
"302529","650.0","0.0"
"302529","650.0","0.0"
"356602","0.0","650.0"
"287922","400.0",""
"288016","450.0",""
"296680","0.0","400.0"
"383411","0.0","450.0"
"335623","702.0","702.0"
"360568","570.0","0.0"
"360568","570.0","0.0"
"360579","570.0","0.0"
"360579","570.0","0.0"
"293226","539.0","486.0"
"287762","600.0",""
"340231","600.0","600.0"
"287774","533.0",""
"287664","400.0",""
"299121","450.0",""
"318461","450.0","0.0"
"382541","450.0","0.0"
"288226","0.0","309.0"
"288226","0.0","309.0"
"288226","0.0","309.0"
"288226","0.0","309.0"
"340243","240.0","240.0"
"340243","240.0","240.0"
"340243","240.0","240.0"
"287542","350.0",""
"294682","672.0",""
"294630","249.0",""
"294630","249.0",""
"336483","249.0","249.0"
"287562","337.0",""
"289884","350.0","0.0"
"290464","350.0","0.0"
"294330","350.0",""
"300873","338.0","280.0"
"301588","350.0","350.0"
"328545","350.0","350.0"
"333051","350.0","250.0"
"336633","337.0","337.0"
"339902","337.0","0.0"
"339953","343.0","343.0"
"340245","0.0","0.0"
"343197","343.0","343.0"
"333081","380.0","0.0"
"287420","346.0",""
"288317","550.0","0.0"
"379911","550.0","0.0"
"288376","345.0","345.0"
"288376","345.0","345.0"
"288734","0.0","320.0"
"288734","0.0","320.0"
"355589","320.0","0.0"
"287787","600.0",""
"289091","0.0","830.0"
"297526","830.0",""
"297526","830.0",""
"297526","830.0",""
"301330","830.0","830.0"
"301330","830.0","830.0"
"318510","830.0","0.0"
"318510","830.0","0.0"
"318510","830.0","0.0"
"341929","700.0","700.0"
"341929","700.0","700.0"
"375909","671.0","0.0"
"375909","671.0","0.0"
"382852","942.0","0.0"
"382852","942.0","0.0"
"384677","830.0","0.0"
"782169","0.0","942.0"
"782169","0.0","942.0"
"289343","0.0","420.0"
"293366","470.0","470.0"
"358484","0.0","459.0"
"358484","0.0","459.0"
"358484","0.0","459.0"
"282018","497.0","0.0"
"282018","497.0","0.0"
"289819","330.0","330.0"
"296885","0.0","497.0"
"296885","0.0","497.0"
"299167","537.0",""
"299167","537.0",""
"301580","477.0","477.0"
"301580","477.0","477.0"
"303073","370.0",""
"303073","370.0",""
"303090","327.0","0.0"
"303090","327.0","0.0"
"318586","537.0","0.0"
"343078","537.0","537.0"
"343078","537.0","537.0"
"356527","0.0","320.0"
"356527","0.0","320.0"
"279799","208.0","208.0"
"282047","201.0","0.0"
"293658","250.0","208.0"
"294341","250.0",""
"286177","300.0","0.0"
"289399","0.0","380.0"
"281983","310.0","0.0"
"281983","310.0","0.0"
"296947","0.0","310.0"
"304949","300.0","0.0"
"289072","274.0","274.0"
"383593","0.0","400.0"
"289017","0.0","383.0"
"317053","343.0","0.0"
"317053","343.0","0.0"
"332954","345.0","345.0"
"336924","343.0","343.0"
"356690","0.0","345.0"
"289260","0.0","406.0"
"290265","427.0","0.0"
"300874","513.0","513.0"
"300874","513.0","513.0"
"301096","427.0","427.0"
"304512","427.0","0.0"
"282682","460.0","0.0"
"287554","400.0",""
"288864","0.0","400.0"
"300720","0.0","480.0"
"288985","0.0","560.0"
"358526","0.0","495.0"
"411386","0.0","0.0"
"288258","0.0","285.0"
"332912","299.0","299.0"
"336774","285.0","285.0"
"336774","285.0","285.0"
"296305","300.0",""
"285153","330.0",""
"285136","400.0",""
"288802","0.0","350.0"
"294658","400.0",""
"302718","350.0","0.0"
"308988","0.0","400.0"
"332873","350.0","350.0"
"341943","330.0","330.0"
"409516","356.0","318.0"
"716149","400.0","0.0"
"305056","0.0",""
"308655","211.0","211.0"
"283110","600.0","0.0"
"283110","600.0","0.0"
"283110","600.0","0.0"
"283110","600.0","0.0"
"283110","600.0","0.0"
"284846","980.0",""
"284846","980.0",""
"284846","980.0",""
"284846","980.0",""
"284846","980.0",""
"284846","980.0",""
"288087","970.0",""
"288087","970.0",""
"288087","970.0",""
"288087","970.0",""
"288348","0.0","945.0"
"288348","0.0","945.0"
"288348","0.0","945.0"
"288348","0.0","945.0"
"294074","960.0","0.0"
"294074","960.0","0.0"
"294074","960.0","0.0"
"296315","600.0",""
"296315","600.0",""
"296315","600.0",""
"296566","0.0","960.0"
"296566","0.0","960.0"
"296566","0.0","960.0"
"297553","960.0",""
"297553","960.0",""
"300052","960.0","960.0"
"300052","960.0","960.0"
"300052","960.0","960.0"
"300405","960.0",""
"300405","960.0",""
"300405","960.0",""
"301838","1185.0","912.0"
"301838","1185.0","912.0"
"301838","1185.0","912.0"
"301838","1185.0","912.0"
"301838","1185.0","912.0"
"302169","1185.0","912.0"
"302169","1185.0","912.0"
"302169","1185.0","912.0"
"302169","1185.0","912.0"
"318047","960.0","0.0"
"318047","960.0","0.0"
"328341","600.0","0.0"
"328341","600.0","0.0"
"328341","600.0","0.0"
"328341","600.0","0.0"
"330806","0.0","960.0"
"330806","0.0","960.0"
"330806","0.0","960.0"
"342743","960.0","960.0"
"355855","0.0","960.0"
"379621","980.0","0.0"
"384811","960.0","0.0"
"405709","0.0","960.0"
"284908","500.0",""
"284908","500.0",""
"284908","500.0",""
"380148","400.0","0.0"
"285050","550.0",""
"285050","550.0",""
"285050","550.0",""
"286072","700.0","0.0"
"285145","320.0",""
"287667","484.0",""
"317888","800.0","484.0"
"343135","950.0","950.0"
"285248","180.0",""
"289487","0.0","195.0"
"299790","199.0",""
"301443","374.0",""
"301443","374.0",""
"358563","0.0","190.0"
"380094","200.0","0.0"
"289847","450.0",""
"289847","450.0",""
"296743","0.0","750.0"
"303072","650.0","0.0"
"340170","750.0","750.0"
"355858","0.0","750.0"
"284850","900.0",""
"388219","0.0","850.0"
"294188","853.0","0.0"
"285022","400.0",""
"285026","684.0",""
"285059","585.0",""
"285094","375.0",""
"380085","415.0","0.0"
"284998","320.0",""
"285357","279.0",""
"285195","458.0",""
"327756","395.0","0.0"
"290386","1000.0","0.0"
"316708","1000.0","700.0"
"281833","422.0",""
"281833","422.0",""
"345505","450.0","0.0"
"345505","450.0","0.0"
"356686","0.0","684.0"
"356686","0.0","684.0"
"356686","0.0","684.0"
"358173","0.0","380.0"
"358173","0.0","380.0"
"358225","380.0","380.0"
"358225","380.0","380.0"
"407785","523.0","423.0"
"407785","523.0","423.0"
"333040","600.0","500.0"
"290449","700.0",""
"285308","300.0",""
"285308","300.0",""
"308532","300.0","300.0"
"344102","310.0","310.0"
"361269","50.0","0.0"
"384625","300.0","0.0"
"296650","0.0","500.0"
"290243","3000.0","0.0"
"290293","425.0","0.0"
"283703","315.0","0.0"
"300407","315.0",""
"301287","350.0","350.0"
"343221","150.0","150.0"
"299642","410.0",""
"320082","410.0",""
"287957","3000.0",""
"292425","3800.0","1200.0"
"292425","3800.0","1200.0"
"292425","3800.0","1200.0"
"379613","0.0","1800.0"
"388463","0.0","0.0"
"284992","830.0",""
"294160","830.0",""
"296607","0.0","830.0"
"383460","0.0","1320.0"
"289650","600.0","0.0"
"289650","600.0","0.0"
"289666","279.0","279.0"
"289666","279.0","279.0"
"294424","250.0",""
"289676","857.0","0.0"
"328124","900.0","0.0"
"289759","410.0","370.0"
"289759","410.0","370.0"
"382943","0.0","400.0"
"289761","216.0","163.0"
"289870","605.0","470.0"
"289870","605.0","470.0"
"326221","605.0",""
"342918","500.0","500.0"
"378875","605.0","0.0"
"290555","584.0","413.0"
"301348","413.0",""
"301354","413.0","413.0"
"301485","584.0","0.0"
"301642","413.0",""
"303056","413.0","0.0"
"304532","584.0",""
"306372","584.0",""
"312176","584.0",""
"317863","584.0","0.0"
"317930","584.0","584.0"
"289686","550.0","400.0"
"297001","552.0","552.0"
"286142","441.0","0.0"
"289665","271.0","271.0"
"289665","271.0","271.0"
"292716","430.0","250.0"
"292716","430.0","250.0"
"297792","0.0",""
"297792","0.0",""
"297792","0.0",""
"297792","0.0",""
"320229","0.0","0.0"
"320229","0.0","0.0"
"320229","0.0","0.0"
"320229","0.0","0.0"
"348995","0.0","250.0"
"348995","0.0","250.0"
"287651","300.0",""
"375667","245.0","0.0"
"376132","0.0","245.0"
"389500","0.0","0.0"
"288082","1081.0",""
"355849","0.0","3430.0"
"355849","0.0","3430.0"
"361086","0.0","1081.0"
"361086","0.0","1081.0"
"361086","0.0","1081.0"
"361086","0.0","1081.0"
"280047","600.0","600.0"
"288380","0.0","452.0"
"328540","0.0","650.0"
"289752","495.0","425.0"
"389778","0.0","425.0"
"292534","500.0","500.0"
"308858","0.0","520.0"
"486644","0.0","0.0"
"738897","0.0","500.0"
"279415","1100.0","700.0"
"298168","779.0",""
"300406","1100.0",""
"292628","574.0","0.0"
"378370","0.0","680.0"
"286083","299.0","0.0"
"292782","527.0","265.0"
"292867","570.0","488.0"
"292867","570.0","488.0"
"348303","0.0","488.0"
"348303","0.0","488.0"
"361259","570.0","0.0"
"290236","410.0","0.0"
"297181","250.0","250.0"
"298178","745.0",""
"302025","830.0","745.0"
"318195","745.0","0.0"
"279367","750.0","620.0"
"279642","536.0","536.0"
"293016","531.0","0.0"
"297503","531.0",""
"318356","531.0",""
"332846","531.0","0.0"
"293134","263.0","263.0"
"293134","263.0","263.0"
"299147","325.0",""
"320050","325.0",""
"348786","0.0","263.0"
"293150","400.0","300.0"
"348451","0.0","300.0"
"342854","1000.0","1000.0"
"293228","800.0","800.0"
"348096","0.0","800.0"
"293278","400.0","0.0"
"294713","400.0",""
"297613","400.0",""
"318708","400.0","0.0"
"294557","680.0",""
"293622","888.0","695.0"
"342727","888.0","888.0"
"342727","888.0","888.0"
"390477","222.0","0.0"
"311297","0.0",""
"285800","360.0",""
"292748","350.0","240.0"
"327199","315.0","315.0"
"380259","360.0","0.0"
"292796","350.0","279.0"
"293075","464.0","0.0"
"293075","464.0","0.0"
"300547","462.0","462.0"
"300547","462.0","462.0"
"298899","410.0",""
"302909","400.0","300.0"
"320033","410.0","0.0"
"299482","350.0",""
"318507","350.0","0.0"
"341974","853.0","853.0"
"782496","0.0","853.0"
"1057065","853.0","0.0"
"293315","357.0","295.0"
"287897","590.0",""
"295517","270.0",""
"293616","613.0","487.0"
"301051","500.0","0.0"
"379740","420.0","0.0"
"379740","420.0","0.0"
"379740","420.0","0.0"
"290366","485.0","0.0"
"293899","350.0","290.0"
"302774","485.0","0.0"
"305218","0.0",""
"307001","350.0","0.0"
"348487","0.0","290.0"
"380204","485.0","0.0"
"343146","311.0","311.0"
"293978","1115.0","0.0"
"379874","518.0","0.0"
"294171","0.0","0.0"
"380872","0.0","3056.0"
"387430","3056.0","2790.0"
"294195","500.0",""
"380217","470.0","0.0"
"294237","875.0",""
"288971","0.0","350.0"
"294241","738.0",""
"301407","738.0","294.0"
"348667","0.0","294.0"
"378076","400.0","0.0"
"388384","549.0","0.0"
"294292","400.0",""
"311438","317.0",""
"323463","320.0","0.0"
"293297","553.0","0.0"
"293297","553.0","0.0"
"294321","553.0",""
"294321","553.0",""
"297890","553.0",""
"297890","553.0",""
"318650","553.0","0.0"
"318650","553.0","0.0"
"343120","930.0","930.0"
"343120","930.0","930.0"
"351499","0.0","0.0"
"351499","0.0","0.0"
"405187","0.0","550.0"
"380336","800.0","0.0"
"306494","750.0","550.0"
"308287","0.0","550.0"
"348342","0.0","550.0"
"294370","625.0",""
"912206","0.0","450.0"
"294503","397.0",""
"366353","0.0","273.0"
"288460","800.0","800.0"
"294711","800.0","0.0"
"294711","800.0","0.0"
"288528","500.0","0.0"
"294731","580.0",""
"339268","0.0","430.0"
"749001","430.0","0.0"
"294896","165.0",""
"292361","390.0","290.0"
"348764","0.0","290.0"
"287610","487.0",""
"295352","487.0",""
"331425","478.0","437.0"
"348970","0.0","437.0"
"385201","440.0","0.0"
"412032","440.0","0.0"
"287757","400.0",""
"294161","390.0",""
"358524","0.0","430.0"
"301941","480.0","380.0"
"294228","400.0",""
"383748","0.0","278.0"
"384664","337.0","0.0"
"398540","400.0","0.0"
"409900","480.0","0.0"
"294287","700.0",""
"351693","710.0","0.0"
"297107","0.0","380.0"
"297107","0.0","380.0"
"341898","0.0","0.0"
"341898","0.0","0.0"
"375646","380.0","0.0"
"389456","384.0","0.0"
"389456","384.0","0.0"
"782588","0.0","0.0"
"297024","0.0","400.0"
"294369","381.0",""
"405174","0.0","0.0"
"405195","0.0","0.0"
"294392","370.0",""
"294392","370.0",""
"329285","0.0","385.0"
"360739","363.0","363.0"
"294399","376.0",""
"294399","376.0",""
"285006","465.0",""
"294426","450.0","0.0"
"297624","470.0",""
"305000","470.0",""
"305000","470.0",""
"318601","470.0","0.0"
"323561","470.0","0.0"
"343031","470.0","470.0"
"294452","342.0",""
"359044","0.0","460.0"
"323611","673.0","0.0"
"323611","673.0","0.0"
"294588","290.0","0.0"
"294588","290.0","0.0"
"314904","0.0",""
"359653","326.0","0.0"
"368057","0.0","326.0"
"307932","0.0","250.0"
"294749","403.0",""
"279895","369.0","369.0"
"295003","280.0",""
"295183","397.0",""
"295265","390.0",""
"295280","280.0",""
"287512","600.0",""
"295373","600.0",""
"295373","600.0",""
"302934","600.0","500.0"
"290495","360.0","0.0"
"296077","247.0",""
"300699","247.0","0.0"
"316218","298.0","298.0"
"302241","387.0","367.0"
"316468","250.0",""
"317881","213.0","213.0"
"296372","106.0",""
"284981","350.0",""
"290397","350.0","0.0"
"300709","350.0","350.0"
"317616","560.0","360.0"
"352028","550.0","466.0"
"296586","0.0","2600.0"
"375127","0.0","136.0"
"293091","475.0","350.0"
"293091","475.0","350.0"
"348294","0.0","350.0"
"296703","900.0","900.0"
"279740","450.0","450.0"
"296995","0.0","370.0"
"301831","451.0","451.0"
"334843","370.0","0.0"
"370121","370.0","0.0"
"297014","0.0","410.0"
"300353","0.0","650.0"
"307031","400.0","0.0"
"279636","600.0","600.0"
"279636","600.0","600.0"
"296799","0.0","630.0"
"358245","0.0","548.0"
"358777","0.0","590.0"
